,Items,Support,Confidence
128,"set([u'ROUTER', u'C8'])",0.0011001100110011,0.5
129,"set([u'TP-LINK', u'C8'])",0.0022002200220022,1.0
130,"set([u'C8', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
131,"set([u'MICROSOFT', u'CAM'])",0.020902090209020903,1.0
132,"set([u'MICROSOFT', u'CAM'])",0.020902090209020903,0.7307692307692307
133,"set([u'CAM', u'NETCAMPLAYERWEB11GV2'])",0.0011001100110011,1.0
134,"set([u'NETCAMPLAYERWEB11GV2.OCX', u'CAM'])",0.0011001100110011,1.0
135,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'CAM'])",0.020902090209020903,1.0
136,"set([u'CGI', u'CAMERA'])",0.005500550055005501,1.0
137,"set([u'CRYPT32', u'CAMERA'])",0.0011001100110011,1.0
138,"set([u'CAMERA', u'CS2'])",0.0011001100110011,1.0
139,"set([u'CAMERA', u'ERICSSON'])",0.0044004400440044,0.5
140,"set([u'CAMERA', u'FOUNDO35'])",0.0011001100110011,1.0
141,"set([u'FOUNDO4', u'CAMERA'])",0.0011001100110011,1.0
142,"set([u'G5', u'CAMERA'])",0.007700770077007701,0.875
143,"set([u'HIKVISION', u'CAMERA'])",0.005500550055005501,0.5
144,"set([u'CAMERA', u'J2SE'])",0.0011001100110011,1.0
145,"set([u'CAMERA', u'MP3'])",0.0011001100110011,1.0
146,"set([u'N750', u'CAMERA'])",0.0011001100110011,0.5
147,"set([u'CAMERA', u'NICE-AL00C00B155'])",0.007700770077007701,0.6363636363636364
148,"set([u'CAMERA', u'NOKIA'])",0.0165016501650165,1.0
149,"set([u'NUUO', u'CAMERA'])",0.005500550055005501,1.0
150,"set([u'CAMERA', u'NVRMINI2'])",0.0011001100110011,0.5
151,"set([u'CAMERA', u'NX510'])",0.0011001100110011,1.0
152,"set([u'CAMERA', u'PRESENTO6'])",0.0011001100110011,1.0
153,"set([u'PRESENTO7', u'CAMERA'])",0.0011001100110011,1.0
154,"set([u'CAMERA', u'S60'])",0.0011001100110011,1.0
155,"set([u'CAMERA', u'SOFTV92'])",0.0011001100110011,1.0
156,"set([u'TV-IP422WN', u'CAMERA'])",0.007700770077007701,0.875
157,"set([u'VC9', u'CAMERA'])",0.0011001100110011,1.0
158,"set([u'CAMERA', u'X86'])",0.0011001100110011,1.0
159,"set([u'CAMERA', u'custom/1.0 upnp/1.0 proc/ver http://192.168.10.dyndev/uuid:543e64cb-61aa-aa61-cbe543ecbaa0000 cache-control:max-age=1800 st:urn:schemas-upnp-org:service:wanpppconnection:1 uuid:543e64cb-61aa-aa61-cbe543ecbaa0002::urn:schemas-upnp-org:service:wanpppconnection:1'])",0.0165016501650165,1.0
160,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'CAMERA'])",0.058305830583058306,0.736111111111111
161,"set([u'CISCO', u'CG4'])",0.0044004400440044,1.0
162,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'CG4'])",0.0044004400440044,1.0
163,"set([u'CGI', u'N750'])",0.0011001100110011,0.5
